woodsiness	clove.n.04,shrub.n.01,taste.n.07,evergreen.n.01,herb.n.02
Valenciennes	rorippa.n.01,monkfish.n.01,flounder.n.02,bird_genus.n.01,gill.n.02
Chukchi_language	english.n.03,natural_language.n.01,language.n.01,english.n.01,elementary_education.n.01
accommodating_lens_implant	testudinidae.n.01,cruzeiro.n.01,icteridae.n.01,didelphidae.n.01,pteroclididae.n.01
salt_marsh	cruzeiro.n.01,redonda.n.01,fredericksburg.n.01,overtolerance.n.01,death_knell.n.01
egality	great_plains_paintbrush.n.01,tent-caterpillar_moth.n.02,stenograph.n.01,dropkicker.n.01,algometer.n.01
freelancer	businessperson.n.01,serviceman.n.01,adventurer.n.01,issuer.n.01,contractor.n.01
Powys	cruzeiro.n.01,rupiah.n.01,taka.n.01,marang.n.02,sapote.n.02
Chicano	sulfisoxazole.n.01,cymene.n.01,carpospore.n.01,hysteroscopy.n.01,refractivity.n.01
Rastafarian	allegiance.n.02,gringo.n.01,religionist.n.01,slave_market.n.01,protestant.n.01
William_Congreve	john_henry.n.01,umbellularia.n.01,kachaturian.n.01,conservative_judaism.n.01,supercomputer.n.01
ramipril	pentobarbital_sodium.n.01,medicine.n.02,antihypertensive.n.01,beta_blocker.n.01,analgesic.n.01
robalo	fish_genus.n.01,sprit.n.01,diesel.n.01,comedy.n.01,manta.n.01
Dalian	abaca.n.02,teak.n.02,pulpwood.n.01,leathery_grape_fern.n.01,computer_keyboard.n.01
separationism	opposition.n.08,doctrine.n.01,fundamentalism.n.01,nonresistance.n.01,libertarianism.n.01
Anglicisation	translation.n.05,emigration.n.01,interjection.n.02,translation.n.01,removal.n.01
atomic_number_114	calvinism.n.01,joel.n.02,cruzeiro.n.01,hegel.n.01,vancouver_island.n.01
sights	jeroboam.n.02,grosz.n.01,doris.n.01,cruzeiro.n.01,ochs.n.01
yobibyte	monetary_unit.n.01,aircraft_engine.n.01,troop_movement.n.01,mule.n.01,dollar.n.01
BVD's	calostomataceae.n.01,blennioidea.n.01,holonymy.n.01,cecropiaceae.n.01,actinomycetaceae.n.01
fish_species	fredericksburg.n.01,final_examination.n.01,debriefing.n.01,alexandria.n.01,hysteroscopy.n.01
Bemisia_tabaci	sedateness.n.01,nephrogenic_diabetes_insipidus.n.01,pharmacogenetics.n.01,oligomenorrhea.n.01,gutlessness.n.01
hygienist	profession.n.03,aspirant.n.01,supervisor.n.01,teacher.n.01,agrology.n.01
optic_radiation	radiation.n.01,energy.n.01,electromagnetic_radiation.n.01,electricity.n.01,chemical_process.n.01
recombinant	compound.n.03,enzyme.n.01,antibody.n.01,formula.n.03,protein.n.01
Girondism	fascism.n.01,islamism.n.01,nationalism.n.03,communism.n.02,futurism.n.02
en_passant	russulaceae.n.01,parmeliaceae.n.01,lobeliaceae.n.01,oleandraceae.n.01,actinomycetaceae.n.01
wayfaring	wanderer.n.01,traveler.n.01,wayfarer.n.02,tourist.n.01,migrant.n.01
levator	pain.n.04,skeletal_muscle.n.01,area.n.05,bone.n.01,jaw.n.02
Hamelin	zingiberaceae.n.01,ethiopia.n.01,zamiaceae.n.01,zygophyllaceae.n.01,joshua.n.02
Shenandoah_River	didelphidae.n.01,mimidae.n.01,bangiaceae.n.01,testudinidae.n.01,nickel_bronze.n.01
surface_chemistry	actinomycetaceae.n.01,calostomataceae.n.01,amaranthaceae.n.01,russulaceae.n.01,zygophyllaceae.n.01
analog_clock	actinomycetaceae.n.01,calostomataceae.n.01,cecropiaceae.n.01,russulaceae.n.01,oleandraceae.n.01
Transportation_Security_Administration	security_system.n.02,international_intelligence_agency.n.01,independent_agency.n.01,economics.n.01,nuclear_propulsion.n.01
Zarqa	kurdish.n.01,niqab.n.01,population.n.04,territory.n.02,shiite.n.01
Kobe	pterostylis.n.01,moonbeam.n.01,diastole.n.01,wand.n.01,cardamine.n.01
element_116	hysteroscopy.n.01,heliotherapy.n.01,dog_breeding.n.01,harbor_patrol.n.01,elops.n.01
lemongrass_oil	shrub.n.01,herb.n.02,herb.n.01,vine.n.01,subshrub.n.01
tire_chain	black_locust.n.02,maxwell.n.02,arno.n.01,ptolemy.n.01,panamanian.n.01
flying_visit	shrub.n.01,subshrub.n.01,vine.n.01,herb.n.01,clematis.n.01
latest	presentation.n.01,analysis.n.03,report.n.01,statement.n.01,story.n.02
unemployed_people	lennoaceae.n.01,zingiberaceae.n.01,testudinidae.n.01,tropaeolaceae.n.01,texas_storksbill.n.01
universal_suffrage	oleandraceae.n.01,athiorhodaceae.n.01,amaranthaceae.n.01,schizaeaceae.n.01,texas_storksbill.n.01
characteristic_root_of_a_square_matrix	unit_of_measurement.n.01,natural_phenomenon.n.01,vein.n.01,chemical_notation.n.01,electromagnetic_unit.n.01
rabidness	computer_screen.n.01,cardinal_flower.n.01,scanning.n.02,broadcasting_studio.n.01,kananga.n.01
Sistine_Chapel	testudinidae.n.01,pteroclididae.n.01,antepenult.n.01,pteriidae.n.01,lorenz.n.01
fundamentals_analysis	kurdish.n.01,parmeliaceae.n.01,kichaga.n.01,taka.n.01,sinningia.n.01
gabapentin	prajapati.n.01,jeroboam.n.02,kursk.n.01,nanak.n.01,quibbler.n.01
Marcus_Aurelius_Valerius_Maximianus	monodontidae.n.01,oleandraceae.n.01,amaranthaceae.n.01,calostomataceae.n.01,didelphidae.n.01
Sciurus_carolinensis	home_range.n.01,hayloft.n.01,memory_picture.n.01,gathering_place.n.01,field_judge.n.01
Ithiel_Town	black_locust.n.02,icteridae.n.01,testudinidae.n.01,didelphidae.n.01,mimidae.n.01
falderol	coronary_thrombosis.n.01,biosafety_level_1.n.01,visceral_leishmaniasis.n.01,backblast.n.01,mitral_valve_prolapse.n.01
pop-up	booth.n.04,reception.n.05,booth.n.02,event.n.02,show.n.01
Ferrara	painter.n.01,architect.n.01,sculptor.n.01,grounds.n.03,geographical_area.n.01
bench_hook	arch.n.03,end.n.09,weight.n.05,tie.n.04,tie.n.07
cluster_of_differentiation_4	texas_storksbill.n.01,russulaceae.n.01,calostomataceae.n.01,amaranthaceae.n.01,geomyidae.n.01
eye_movement	sulfisoxazole.n.01,tympanuchus.n.01,physeteridae.n.01,symphalangus.n.01,tiliomycetes.n.01
blame_game	set.n.12,set.n.08,check_register.n.01,draw.n.04,draw.n.08
A-scan_ultrasonography	densitometry.n.01,book.n.06,fluke.n.04,meat_thermometer.n.01,book.n.02
disfluency	zingiberaceae.n.01,tropaeolaceae.n.01,charleroi.n.01,kris.n.01,russulaceae.n.01
logomachy	lennoaceae.n.01,evansville.n.01,zurich.n.01,calostomataceae.n.01,brasilia.n.01
the_ways_of_the_world	civil_right.n.01,international_maritime_organization.n.01,independent_agency.n.01,agency.n.01,national_aeronautics_and_space_administration.n.01
Hmong_language	moreton_bay_chestnut.n.01,deparia.n.01,west_by_north.n.01,east_by_south.n.01,bismarck_sea.n.02
Vetluga_River	instructorship.n.01,russulaceae.n.01,nickel_bronze.n.01,sulfisoxazole.n.01,cruzeiro.n.01
Paul_Vernier	crest.n.01,town.n.01,river.n.01,actress.n.01,city.n.01
cold_water	cold_wave.n.01,star.n.01,writer.n.01,subshrub.n.01,painter.n.01
prosciutto	sausage.n.01,bread.n.01,meat.n.01,pastry.n.02,dish.n.02
seismography	cruzeiro.n.01,james_ii.n.01,charleroi.n.01,novosibirsk.n.01,fredericksburg.n.01
pointillist	painting.n.01,painter.n.01,finger-painting.n.01,art.n.01,art.n.02
Israel_Strassberg	mimidae.n.01,belonidae.n.01,kawaka.n.01,pomacentridae.n.01,didelphidae.n.01
prescriptivism	vocabulary.n.03,belittling.n.02,philosophy.n.02,impertinence.n.03,linguistics.n.01
Robert_Indiana	terrorist_organization.n.01,state.n.02,day.n.04,national_capital.n.01,city.n.01
anterior_horn	tree.n.01,shrub.n.01,vein.n.01,arch.n.04,compass_point.n.01
web-spinning_mite	testudinidae.n.01,icteridae.n.01,amiidae.n.01,physeteridae.n.01,psittacidae.n.01
First_Lateran_Council	russulaceae.n.01,ardennes.n.01,charleroi.n.01,lobeliaceae.n.01,marmara.n.01
prickliness	impertinence.n.03,irascibility.n.01,brashness.n.02,chubbiness.n.01,sponginess.n.01
thermogram	picture.n.01,thermometer.n.01,densitometry.n.01,sonogram.n.01,token_payment.n.01
Hagia_Sofia	joylessness.n.01,bookishness.n.01,lengthiness.n.02,absentmindedness.n.01,gracelessness.n.01
Tours	kachaturian.n.01,fatigability.n.01,epididymitis.n.01,third_person.n.01,jitteriness.n.01
fluid_flywheel	texas_storksbill.n.01,didelphidae.n.01,violaceae.n.01,testudinidae.n.01,fredericksburg.n.01
Logrono	conciliation.n.01,moselle.n.01,falkland_islands.n.01,town.n.01,boston_baked_beans.n.01
Tolbukhin	mimidae.n.01,martyniaceae.n.01,geomyidae.n.01,physeteridae.n.01,grossulariaceae.n.01
future_date	sinningia.n.01,zamiaceae.n.01,zingiberaceae.n.01,greenhouse_whitefly.n.01,russulaceae.n.01
genre_painter	fatigue_fracture.n.01,coronary_thrombosis.n.01,upset_price.n.01,free_fall.n.01,diastole.n.01
MiB	disposal.n.04,licensed_practical_nurse.n.01,capacity.n.01,capacity.n.04,maximum.n.01
film_company	bad_lands.n.01,last_straw.n.01,dry_walling.n.01,virginia_mallow.n.01,novosibirsk.n.01
hockey_skate	hockey_stick.n.01,football_team.n.01,hockey_season.n.01,ball.n.01,sport.n.01
DNA_polymerase	charleroi.n.01,trestlework.n.01,deparia.n.01,philip.n.01,jeroboam.n.02
pied_piper	oligomenorrhea.n.01,diapensiaceae.n.01,holonymy.n.01,schizaeaceae.n.01,torus.n.02
Congreve	tragedian.n.02,popgun.n.01,gunnery.n.01,overmantel.n.01,musketry.n.02
atomic_number_110	calostomataceae.n.01,black_locust.n.02,erysiphaceae.n.01,oleandraceae.n.01,evansville.n.01
information_technology	prajapati.n.01,swamp_rabbit.n.02,gestation.n.03,goncourt.n.02,thunderer.n.02
Kennan	cruzeiro.n.01,fiji.n.01,monrovia.n.01,marang.n.02,zambezi.n.01
pluralization	name.n.02,name.n.04,duplication.n.02,capitalization.n.01,formalization.n.01
earplug	cedrus.n.01,islamism.n.01,grosz.n.01,john_henry.n.01,sudan.n.02
Giulio_de'_Medici	king.n.01,chariot.n.02,king_of_france.n.01,king_of_england.n.01,knight.n.02
card_index	didelphidae.n.01,paleogeography.n.01,calostomataceae.n.01,belonidae.n.01,hydrobatidae.n.01
funambulism	luba.n.01,prajapati.n.01,kurdish.n.01,toastrack.n.01,blessing.n.05
violin_family	holonymy.n.01,jansenism.n.01,genus_eriogonum.n.01,genus_woodsia.n.01,tetraneuris.n.01
magnetic_core_memory	brain.n.01,time_signal.n.01,liquid_nitrogen.n.01,evening-snow.n.01,pulp.n.02
complex_conjugate	compound.n.03,compound.n.01,group.n.02,fraction.n.03,gene.n.01
twenty-twenty	russulaceae.n.01,calostomataceae.n.01,actinomycetaceae.n.01,oleandraceae.n.01,erysiphaceae.n.01
Dunkerque	trawler.n.01,breakwater.n.01,hull.n.04,pier.n.03,ship.n.01
the_hots	scanning.n.02,bushbuck.n.01,market_cross.n.01,cardinal_flower.n.01,conferee.n.02
nonconformism	classicism.n.01,libertarianism.n.01,puritanism.n.02,utopianism.n.01,fascism.n.01
Vatican_Council	fredericksburg.n.01,ardennes.n.01,black_locust.n.02,dirty_tricks.n.01,lynchburg.n.01
Giovanni_Battista_Cibo	king_of_england.n.01,king.n.01,king_of_france.n.01,visual_display_unit.n.01,law.n.03
glossarist	pinesap.n.01,hydrofluoric_acid.n.01,splenitis.n.01,hygrophorus_turundus.n.01,chloranthus.n.01
nebule	star.n.01,compound.n.01,substance.n.01,compound.n.03,mineral.n.01
Abu_Hafs_al-Masri_Brigades	junkers.n.01,independent_agency.n.01,terrier.n.01,craft.n.03,market_cross.n.01
ABS	control_rod.n.01,system.n.08,electromechanical_device.n.01,plastic.n.01,compound.n.03
grey_polypody	subshrub.n.01,herb.n.01,polypody.n.01,fern.n.01,shrub.n.01
Clyde	river.n.01,gangway.n.01,arch.n.03,side.n.08,bluff.n.03
computer_graphic	brain.n.01,system.n.08,computer.n.01,language.n.01,stuff.n.06
philhellenism	classicism.n.01,artistic_style.n.01,artistic_movement.n.01,ethos.n.01,up-bow.n.01
Papua	cuscus.n.01,western_wood_pewee.n.01,tamandua.n.01,territory.n.02,moreton_bay_chestnut.n.01
Converso	communicant.n.01,behalf.n.02,communion.n.02,burial.n.01,emigration.n.01
smoothbore	pistol.n.01,firearm.n.01,gun.n.01,musket.n.01,muzzle_loader.n.01
cymbalist	lionet.n.01,goosefish.n.01,cassette_player.n.01,shark.n.01,taximeter.n.01
prescriptive_linguistics	hudson_seal.n.01,munch.n.02,free_verse.n.01,texas_storksbill.n.01,novosibirsk.n.01
Dunkirk	breakwater.n.01,trawler.n.01,pier.n.03,armistice.n.01,disposal.n.04
bobble	hat.n.02,caller.n.01,caller.n.03,caller.n.02,hairdo.n.01
gonioscopy	venogram.n.01,densitometry.n.01,scanning.n.02,otoscope.n.01,algometry.n.01
range_of_a_function	allocation_unit.n.01,formula.n.03,law.n.03,accord.n.02,book.n.06
grey_sole	city.n.01,river.n.01,town.n.01,county.n.01,shrub.n.01
Treasury	sabra.n.01,zingiberaceae.n.01,r-2.n.01,erysiphaceae.n.01,australian_desert.n.01
trusty	shovel.n.02,assistant.n.01,shrub.n.01,man.n.01,wish.n.02
historiography	linguistics.n.01,science.n.01,archeology.n.01,genre.n.01,literary_study.n.01
Zithromax	radiotherapy_equipment.n.01,compound.n.03,yard_goods.n.01,res_judicata.n.01,incidental_music.n.01
tideland	shoreline.n.01,lake.n.02,territory.n.02,watercourse.n.01,river.n.01
Order_Osteoglossiformes	watertown.n.01,self-induction.n.02,charleroi.n.01,parkersburg.n.01,kandahar.n.01
prolonged_interrogation	zamiaceae.n.01,russulaceae.n.01,zambezi.n.01,black_locust.n.02,actinomycetaceae.n.01
Hillel	player.n.04,arulo.n.01,exegete.n.01,chorale.n.01,mitzvah.n.01
Black_Vernacular_English	book.n.06,city.n.01,dynasty.n.01,king.n.01,bachelor's_degree.n.01
pesto	herb.n.02,dish.n.02,salad.n.01,herb.n.01,pasta.n.01
corporatist	refractivity.n.01,perihelion.n.01,picometer.n.01,oligomenorrhea.n.01,absentmindedness.n.01
biryani	trimipramine.n.01,schizaeaceae.n.01,perphenazine.n.01,sciolism.n.01,zamiaceae.n.01
Gustavus_II	military_officer.n.01,civil_right.n.01,serviceman.n.01,soldier.n.01,king_of_england.n.01
Gabriele_Fallopius	violaceae.n.01,castoridae.n.01,didelphidae.n.01,mimidae.n.01,characeae.n.01
feedstock	compound.n.03,material.n.05,production.n.05,production.n.08,pulpwood.n.01
fetch	schizaeaceae.n.01,calostomataceae.n.01,apodidae.n.01,cecropiaceae.n.01,toxotidae.n.01
scale_of_C_major	command.n.03,command.n.05,four_horsemen.n.01,recruiting-sergeant.n.01,board.n.01
Bextra	luba.n.01,presentist.n.01,jeroboam.n.02,kilohertz.n.01,x-axis.n.01
Mohorovicic_discontinuity	anomaly.n.03,ebb.n.02,token_payment.n.01,arch.n.03,connection.n.07
cappuccino	cookie.n.02,dessert.n.01,confection.n.02,meal.n.01,pastry.n.02
expounder	exegete.n.01,scholar.n.01,thinker.n.02,interpreter.n.04,philosopher.n.01
hobbyism	empetraceae.n.01,cusp.n.03,cusp.n.02,cusp.n.01,cover_crop.n.01
phytochemist	anorchism.n.01,john_henry.n.01,wagram.n.01,jupiter_optimus_maximus.n.01,sodium_thiopental.n.01
Caloocan	plaza.n.01,plaza.n.02,city.n.01,district.n.01,arena.n.02
e-commerce	moneymaking.n.01,partnership.n.02,commerce.n.01,commercial_enterprise.n.02,business.n.04
eigenvalue_of_a_square_matrix	icteridae.n.01,didelphidae.n.01,gonorhynchidae.n.01,testudinidae.n.01,belonidae.n.01
string_theory	system.n.08,philosophy_department.n.01,exponential_equation.n.01,academic_department.n.01,board.n.01
directiveness	overtolerance.n.01,diminutiveness.n.01,current_intelligence.n.01,dolefulness.n.01,visibility.n.03
varietal_wine	city.n.01,river.n.01,town.n.01,painter.n.01,writer.n.01
grey_skate	shrub.n.01,city.n.01,bun.n.01,tree.n.01,town.n.01
mnemonic	zurich.n.01,ardennes.n.01,disulfiram.n.01,russulaceae.n.01,brasilia.n.01
18-karat_gold	herb.n.02,herb.n.01,cereal.n.01,shrub.n.01,vegetable.n.01
Great_Arabian_Desert	city.n.01,state.n.02,country.n.01,region.n.03,peninsula.n.01
deliberative_assembly	crime.n.01,law.n.01,casualty.n.01,time_period.n.01,agency.n.01
neuropile	brainstem.n.01,ependyma.n.01,brain.n.01,axon.n.01,reticuloendothelial_system.n.01
Dona	mother.n.03,teddy.n.01,sweetmeat.n.01,stepmother.n.01,confection.n.02
haptoglobin	hepadnavirus.n.01,thyroprotein.n.01,albumin.n.01,antibody.n.01,antigen.n.01
telescopy	texas_storksbill.n.01,overtolerance.n.01,james_ii.n.01,menticirrhus.n.01,desperate_straits.n.01
George_IV	icteridae.n.01,copernicus.n.02,play_reading.n.01,free_fall.n.01,otitis_externa.n.01
jodhpurs	zamiaceae.n.01,schizaeaceae.n.01,cryptocercidae.n.01,r-2.n.01,ochoa.n.01
Elixophyllin	side_door.n.01,home_range.n.01,german_ivy.n.01,picture_window.n.01,overtolerance.n.01
urban_legend	r-2.n.01,sulfisoxazole.n.01,refractivity.n.01,ultracentrifugation.n.01,cymene.n.01
settlor	devisee.n.01,testatrix.n.01,issuer.n.01,granter.n.01,fiduciary.n.01
Sayan_Mountains	bangiaceae.n.01,harbor_patrol.n.01,convallariaceae.n.01,testudinidae.n.01,check_register.n.01
ten-thousandth	one-hundredth.n.01,millionth.n.01,large_integer.n.01,common_fraction.n.01,number.n.09
cuckoldry	abstractor.n.01,sulfisoxazole.n.01,picometer.n.01,electromyograph.n.01,gastroscope.n.01
Stonehenge	sulfisoxazole.n.01,cymene.n.01,propylthiouracil.n.01,zingiberaceae.n.01,acetaldehyde.n.01
Bodensee	pyrophosphate.n.01,radiotherapy_equipment.n.01,speech_intelligibility.n.01,deoxyribose.n.01,cruzeiro.n.01
substring	number.n.09,length.n.05,concatenation.n.02,bigram.n.01,subscript.n.01
sea-level_pressure	acoustic_storage.n.01,acoustic_radiation_pressure.n.01,sodium_cyanide.n.01,cancer_juice.n.01,gamma_acid.n.01
Angelo_Correr	painter.n.01,bird_genus.n.01,mammal_genus.n.01,city.n.01,terrorist_organization.n.01
neuropil	taka.n.01,disinheritance.n.01,boneshaker.n.01,clinometer.n.01,rupiah.n.01
vampirism	witchcraft.n.01,succubus.n.01,sexual_desire.n.01,disease.n.01,evil.n.03
bread-and-butter_issue	arch.n.03,letter_bond.n.01,ion_beam.n.01,time_deposit.n.01,diagonal.n.02
Sir_Robert_Peel	iridotomy.n.01,tympanuchus.n.01,etiolation.n.02,tympanoplasty.n.01,orchidectomy.n.01
sesquicentennial	prajapati.n.01,director-stockholder_relation.n.01,saran.n.01,persian.n.02,podophyllum.n.01
rawness	pain.n.04,unpleasantness.n.01,loathsomeness.n.01,dirtiness.n.01,sponginess.n.01
scablands	cruzeiro.n.01,deoxyribose.n.01,sulfisoxazole.n.01,cymene.n.01,leonardo.n.01
zillion	ardennes.n.01,hypocapnia.n.01,nonresistance.n.01,territorialization.n.01,paiute.n.02
maxi	trimipramine.n.01,cercopithecidae.n.01,russulaceae.n.01,calostomataceae.n.01,toxotidae.n.01
Czestochowa	market_cross.n.01,family_court.n.01,market_garden.n.01,supreme_court.n.02,babka.n.01
Bathsheba	stepmother.n.01,gravestone.n.01,mother.n.03,stepson.n.01,sitter.n.02
Mycenaen	staginess.n.01,inapplicability.n.01,demonstrability.n.01,gracelessness.n.01,shrillness.n.01
myotic	purkinje_cell.n.01,fur.n.01,rodent.n.01,fabric.n.01,bootee.n.01
Australian_lungfish	diastole.n.01,fatigue_fracture.n.01,oligomenorrhea.n.01,venogram.n.01,debriefing.n.01
NW	flank.n.03,footwall.n.01,southwestern.n.01,picket.n.03,picket.n.05
Islamic_Great_Eastern_Raiders-Front	city.n.01,terrorist_organization.n.01,christian_holy_day.n.01,bay.n.01,war.n.01
married	infrastructure.n.01,asahikawa.n.01,kirkia.n.01,direct_discourse.n.01,smolensk.n.01
magnifico	watertown.n.01,self-induction.n.02,lynchburg.n.01,houghton.n.01,aaron.n.02
bottom-feeder	kandahar.n.01,demodulation.n.01,recoding.n.01,hysteroscopy.n.01,boltzmann.n.01
Tomasso_Parentucelli	master_of_theology.n.01,affine_geometry.n.01,terrorist_organization.n.01,conditional_contract.n.01,codex.n.02
assessee	agrology.n.01,secured_bond.n.01,skidder.n.03,skidder.n.01,appellant.n.01
chair_of_state	assistant_professor.n.01,chair.n.01,analogist.n.01,assistant.n.01,binocular_microscope.n.01
Battle_of_Fredericksburg	audibility.n.01,tangibility.n.01,inapplicability.n.01,refractivity.n.01,kilohertz.n.01
cornstalk	stick.n.03,compound.n.03,herb.n.01,stalk.n.02,material.n.05
Humvee	vehicle.n.01,cruise_missile.n.01,motor_vehicle.n.01,sled.n.01,self-propelled_vehicle.n.01
trinketry	supreme_court.n.02,apeldoorn.n.01,zambezi.n.01,german_ivy.n.01,axillary_vein.n.01
fish-liver_oil	gamma_acid.n.01,aminobenzoic_acid.n.01,sugar_syrup.n.01,body_english.n.01,liquid_nitrogen.n.01
moviemaking	production.n.05,production.n.08,petroleum_geology.n.01,international_maritime_organization.n.01,shooting_gallery.n.02
herringbone_pattern	thyreophora.n.01,kachaturian.n.01,polydactylus.n.01,recurvirostra.n.01,jeroboam.n.02
semiweekly	short.n.01,week.n.02,length.n.05,joint.n.02,collection.n.02
Edward_V	didelphidae.n.01,fulgoridae.n.01,icteridae.n.01,monodontidae.n.01,convallariaceae.n.01
Gypsy	trimipramine.n.01,athiorhodaceae.n.01,zamiaceae.n.01,calostomataceae.n.01,ribose.n.01
Roman_times	city.n.01,dollar.n.01,war.n.01,shrub.n.01,king_of_england.n.01
ballet_mistress	counselorship.n.01,speech_therapist.n.01,game_plan.n.02,dancing_partner.n.01,recruiting-sergeant.n.01
close-quarter_fighting	school.n.01,learning.n.01,educational_institution.n.01,working.n.01,trading.n.01
Bahia_Blanca	state.n.02,island.n.01,terrorist_organization.n.01,river.n.01,volcano.n.02
friendly	picometer.n.01,seismology.n.01,electromyograph.n.01,catalepsy.n.01,oscillograph.n.01
holding_pen	calostomataceae.n.01,tropaeolaceae.n.01,toxotidae.n.01,icteridae.n.01,testudinidae.n.01
latchet	fitting.n.04,peg.n.02,peg.n.05,tie.n.04,tie.n.07
Synoptic_Gospels	watertown.n.01,texas_storksbill.n.01,williamstown.n.01,yellowknife.n.01,kennewick.n.01
capital_of_Malaysia	martyniaceae.n.01,lennoaceae.n.01,bangiaceae.n.01,icteridae.n.01,cecropiaceae.n.01
Beirut	city.n.01,community.n.06,embassy.n.01,international_maritime_organization.n.01,town.n.01
figure_of_merit	refractivity.n.01,territorialization.n.01,calostomataceae.n.01,diastole.n.01,oleandraceae.n.01
lens_cortex	sulfisoxazole.n.01,salicales.n.01,vinson.n.01,picris.n.01,cruzeiro.n.01
fair-trade_agreement	conditional_contract.n.01,contract.n.01,bureaucratic_procedure.n.01,number_agreement.n.01,game_plan.n.02
peeve	sidewinder.n.02,sawyer.n.01,arno.n.01,zambezi.n.01,ptolemy.n.01
right_of_action	actinomycetaceae.n.01,cecropiaceae.n.01,empetraceae.n.01,oleandraceae.n.01,schizaeaceae.n.01
yard_bird	sciolism.n.01,nurse_practitioner.n.01,sculptor.n.02,syneresis.n.01,hegel.n.01
Spanish_Armada	diapensiaceae.n.01,empetraceae.n.01,self-induction.n.02,toxotidae.n.01,hysteroscopy.n.01
Riksmaal	black_locust.n.02,testudinidae.n.01,violaceae.n.01,inapplicability.n.01,fredericksburg.n.01
ethnic	kurdish.n.01,group.n.01,asian.n.01,quebecois.n.01,diaspora.n.02
Canandaigua_Lake	town.n.01,city.n.01,county.n.01,river.n.01,lake.n.01
Darjeeling	cassia.n.02,bitterroot.n.01,guava.n.03,ginseng.n.01,dispensary.n.01
Polycarp	brother.n.05,transgressor.n.01,circumcision.n.03,brother.n.01,stepmother.n.01
scaliness	tightness.n.03,sponginess.n.01,symptom.n.01,roughness.n.01,visibility.n.03
amygdaloid	cruzeiro.n.01,john_henry.n.01,jeroboam.n.02,anglophilia.n.01,wet_bar.n.01
interrupt	start.n.03,debriefing.n.01,signal.n.02,event.n.02,call.n.12
chichi	violaceae.n.01,toxotidae.n.01,didelphidae.n.01,teredinidae.n.01,lennoaceae.n.01
heterosis	breeding.n.01,apomixis.n.01,production.n.05,production.n.08,testcross.n.01
downshift	break.n.02,quickening.n.01,start.n.03,turn-on.n.01,hit.n.05
Herr	territorialization.n.01,aphesis.n.01,ethiopia.n.01,anthozoa.n.01,rickettsiaceae.n.01
Leo_IX	mass_number.n.01,event.n.02,mosaic_culture.n.01,collection.n.01,equipment.n.01
atomic_number_108	evansville.n.01,fredericksburg.n.01,charleroi.n.01,biloxi.n.02,black_locust.n.02
Cinnamomum_cassia	lengthiness.n.02,triple_play.n.01,evenness.n.02,visibility.n.03,territorialization.n.01
Tyrolean_Alps	lengthiness.n.02,shortness.n.01,diapensiaceae.n.01,gracelessness.n.01,joylessness.n.01
Quintana_Roo	counselorship.n.01,play_reading.n.01,speech_intelligibility.n.01,speech_therapist.n.01,occupational_therapy.n.01
Daryacheh-ye_Orumiyeh	city.n.01,king_of_france.n.01,state.n.02,county.n.01,national_capital.n.01
phytochemical	boneshaker.n.01,charleroi.n.01,john_henry.n.01,taka.n.01,geostationary_orbit.n.01
dandyism	style.n.01,style.n.07,inelegance.n.01,attire.n.01,elegance.n.01
Pepin_III	nominating_speech.n.01,play_reading.n.01,characeae.n.01,didelphidae.n.01,hockey_season.n.01
nominalist	mechanist.n.01,philosopher.n.01,thinker.n.02,casuist.n.01,exegete.n.01
particular_proposition	philosophy_department.n.01,speech_intelligibility.n.01,time_signal.n.01,major_term.n.01,reference.n.06
fermata	tempo.n.01,intermezzo.n.02,sign.n.10,classical_music.n.01,musical_composition.n.01
man's_clothing	computer_keyboard.n.01,hat.n.02,ticket_book.n.01,bag.n.05,clothing.n.01
Doing_Business_As	astronomy_satellite.n.01,issuer.n.01,aircraft_engine.n.01,north_atlantic_treaty_organization.n.01,backspace_character.n.01
Ida_Tarbell	testudinidae.n.01,didelphidae.n.01,icteridae.n.01,amiidae.n.01,violaceae.n.01
ski_binding	weaning.n.01,dry_walling.n.01,passing.n.07,chelation.n.02,transfusion.n.02
Keuka_Lake	didelphidae.n.01,geomyidae.n.01,testudinidae.n.01,pomacentridae.n.01,bangiaceae.n.01
neoconservatism	ethos.n.01,libertarianism.n.01,fascism.n.01,political_orientation.n.01,protestantism.n.01
platinum_blond	blue.n.01,brown.n.01,red.n.01,maple.n.02,dollar.n.01
Frank_Whittle	calostomataceae.n.01,toxotidae.n.01,grossulariaceae.n.01,didelphidae.n.01,amiidae.n.01
George_II	copernicus.n.02,icteridae.n.01,play_reading.n.01,blowtube.n.01,rioting.n.01
Rommany	ticket_book.n.01,dead_sea.n.01,craspedia.n.01,briefcase_bomb.n.01,triple_play.n.01
Hum-Vee	standard_transmission.n.01,staff_member.n.01,large_integer.n.01,number.n.09,virginia_mallow.n.01
woodenness	gracelessness.n.01,loathsomeness.n.01,gutlessness.n.01,belittling.n.02,impertinence.n.03
Ergun_He	mother.n.03,sabbat.n.01,christmas.n.01,communion.n.02,episcopalian.n.01
ironclad	warship.n.01,battleship.n.01,class.n.08,treaty.n.01,statement.n.01
Gulf_of_Campeche	gulf_of_antalya.n.01,state.n.02,island.n.01,gulf.n.01,french_region.n.01
country_people	noise_level.n.01,shrillness.n.01,gulping.n.02,thermobaric_bomb.n.01,munch.n.02
